Project,ConvertedFrom,ConvertedTo,BeforeCount,AfterCount,CCTRChange,CCTRChangePerTest,%
CloudStack,2,0,1,2,10.0,5.0,1.4285714285714286
CloudStack,2,0,1,8,16.0,2.0,1.1428571428571428
CloudStack,2,0,1,2,14.0,7.0,1.2727272727272727
CloudStack,2,0,1,25,50.0,2.0,1.6129032258064515
CloudStack,2,0,1,2,14.0,7.0,1.2727272727272727
CloudStack,2,0,1,14,27.999999999999996,1.9999999999999998,1.4
CloudStack,2,0,1,2,14.0,7.0,1.2727272727272727
CloudStack,2,0,1,4,36.0,9.0,2.769230769230769
CloudStack,2,0,1,2,10.0,5.0,1.4285714285714286
CloudStack,2,0,1,6,78.00000000000001,13.000000000000002,4.105263157894737
CloudStack,2,0,1,84,2812.0000000000005,33.47619047619048,39.055555555555564
CloudStack,2,0,1,33,1597.9999999999998,48.424242424242415,15.82178217821782
CloudStack,2,0,1,9,80.0,8.88888888888889,3.6363636363636362
CloudStack,2,0,1,24,694.0,28.916666666666668,11.566666666666666
CloudStack,2,0,1,8,54.0,6.75,3.375
CloudStack,2,0,1,4,8.0,2.0,1.0
CloudStack,2,0,1,8,56.0,7.0,3.5
CloudStack,2,0,1,3,6.0,2.0,1.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,10,122.0,12.2,6.777777777777778
CloudStack,2,0,1,21,722.0,34.38095238095238,11.46031746031746
CloudStack,2,0,1,17,220.0,12.941176470588236,4.074074074074074
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,7,33.0,4.714285714285714,2.0625
CloudStack,2,0,1,8,48.0,6.0,3.0
CloudStack,2,0,1,4,16.0,4.0,2.0
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,4,42.0,10.5,2.4705882352941178
CloudStack,1,0,1,2,10.0,5.0,0.5263157894736842
CloudStack,1,0,1,2,6.0,3.0,0.6666666666666666
CloudStack,1,0,1,2,2.0,1.0,0.2857142857142857
CloudStack,1,0,1,3,0.0,0.0,
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,3,0.0,0.0,0.0
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,4,16.0,4.0,2.0
CloudStack,2,0,1,2,2.0,1.0,1.0
CloudStack,2,0,1,3,1.9999999999999996,0.6666666666666665,0.33333333333333326
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,1,0.0,0.0,
CloudStack,2,0,1,4,16.0,4.0,2.0
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,2,2.0,1.0,1.0
CloudStack,2,0,1,2,2.0,1.0,1.0
CloudStack,2,0,1,3,2.0,0.6666666666666667,0.5
CloudStack,1,0,1,1,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,39,2170.0,55.64102564102564,24.65909090909091
CloudStack,2,0,1,14,208.0,14.857142857142858,13.0
CloudStack,2,0,1,4,6.0,1.5,1.5
CloudStack,2,0,1,5,90.0,18.0,2.8125
CloudStack,2,0,1,2,2.0,1.0,1.0
CloudStack,2,0,1,3,3.999999999999999,1.333333333333333,0.28571428571428564
CloudStack,2,0,1,3,22.0,7.333333333333334,1.8333333333333333
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,11,196.00000000000003,17.81818181818182,4.260869565217392
CloudStack,1,0,1,11,0.0,0.0,0.0
CloudStack,2,0,1,3,6.0,2.0,1.0
CloudStack,2,0,1,3,10.0,3.3333333333333335,1.25
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,14,78.0,5.571428571428571,3.391304347826087
CloudStack,2,0,1,4,8.0,2.0,1.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,11,74.0,6.7272727272727275,5.285714285714286
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,3,12.0,4.0,1.0
CloudStack,2,0,1,3,20.0,6.666666666666667,2.0
CloudStack,2,0,1,3,6.0,2.0,1.0
CloudStack,2,0,1,7,84.0,12.0,3.0
CloudStack,2,0,1,6,48.0,8.0,1.3333333333333333
CloudStack,2,0,1,3,18.0,6.0,0.6666666666666666
CloudStack,2,0,1,3,10.0,3.333333333333333,1.6666666666666667
CloudStack,2,0,1,3,10.0,3.333333333333333,1.6666666666666667
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,2,2.0,1.0,0.5
CloudStack,2,0,1,3,18.0,6.0,3.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,3,0.0,0.0,0.0
CloudStack,2,0,1,2,12.0,6.0,2.0
CloudStack,2,0,1,9,100.0,11.11111111111111,5.0
CloudStack,2,0,1,5,32.0,6.4,4.0
CloudStack,2,0,1,4,14.0,3.5,1.4
CloudStack,2,0,1,1,4.0,4.0,1.0
CloudStack,2,0,1,3,6.0,2.0,0.5
CloudStack,2,0,1,5,25.999999999999996,5.199999999999999,2.1666666666666665
CloudStack,2,0,1,3,8.0,2.666666666666667,2.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,1,6.0,6.0,1.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,6,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,4,8.0,2.0,1.3333333333333333
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,4,8.0,2.0,1.3333333333333333
CloudStack,1,0,1,2,4.0,2.0,1.0
CloudStack,2,0,1,1,4.0,4.0,0.6666666666666666
CloudStack,1,0,1,2,4.0,2.0,1.0
CloudStack,1,0,1,3,0.0,0.0,
CloudStack,2,0,1,3,0.0,0.0,0.0
CloudStack,2,0,1,3,0.0,0.0,0.0
CloudStack,2,0,1,3,4.0,1.3333333333333335,0.5
CloudStack,1,0,1,3,0.0,0.0,
CloudStack,2,0,1,3,0.0,0.0,0.0
CloudStack,2,0,1,3,0.0,0.0,0.0
CloudStack,2,0,1,3,4.0,1.3333333333333335,0.5
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,4,8.0,2.0,2.6666666666666665
CloudStack,1,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,5,20.0,4.0,2.0
CloudStack,2,0,1,4,24.0,6.0,3.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,5,0.0,0.0,0.0
CloudStack,1,0,1,2,1.0,0.5,0.25
CloudStack,1,0,1,2,3.0,1.5,0.5
CloudStack,1,0,1,1,0.0,0.0,
CloudStack,2,0,1,2,6.0,3.0,0.6
CloudStack,2,0,1,5,30.0,6.0,2.5
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,3,12.0,4.0,1.5
CloudStack,2,0,1,2,4.0,2.0,0.6666666666666666
CloudStack,2,0,1,6,32.0,5.333333333333333,1.1428571428571428
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,2,4.0,2.0,0.6666666666666666
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,11,123.0,11.181818181818182,3.236842105263158
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,4,8.0,2.0,1.0
CloudStack,2,0,1,2,4.0,2.0,0.5
CloudStack,2,0,1,8,16.0,2.0,1.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,4,0.0,0.0,
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,2,6.0,3.0,0.75
CloudStack,2,0,1,3,6.0,2.0,1.0
CloudStack,2,0,1,2,4.0,2.0,1.0
CloudStack,2,0,1,5,28.0,5.6,2.3333333333333335
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,3,0.0,0.0,0.0
CloudStack,2,0,1,3,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,3,0.0,0.0,0.0
CloudStack,1,0,1,10,0.0,0.0,0.0
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,5,10.0,2.0,1.0
CloudStack,2,0,1,2,6.0,3.0,0.6
CloudStack,2,0,1,35,611.9999999999999,17.485714285714284,23.538461538461533
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,9,100.0,11.11111111111111,3.8461538461538463
CloudStack,1,0,1,4,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,5,30.0,6.0,3.0
CloudStack,2,0,1,6,20.0,3.333333333333333,1.1111111111111112
CloudStack,2,0,1,2,4.0,2.0,1.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,3,20.999999999999996,6.999999999999999,1.0499999999999998
CloudStack,2,0,1,3,7.0,2.3333333333333335,0.875
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,2,14.0,7.0,0.875
CloudStack,1,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,1,4.0,4.0,1.0
CloudStack,2,0,1,1,2.0,2.0,1.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,1.0,0.5,0.5
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,3,9.0,3.0,1.5
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,1.0,0.5,0.5
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,3,9.0,3.0,1.5
CloudStack,2,0,1,3,12.0,4.0,2.0
CloudStack,2,0,1,3,12.0,4.0,2.0
CloudStack,2,0,1,2,4.0,2.0,1.0
CloudStack,2,0,1,3,12.0,4.0,2.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,3,12.0,4.0,2.0
CloudStack,2,0,1,4,19.0,4.75,2.111111111111111
CloudStack,2,0,1,3,12.0,4.0,2.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,4.0,4.0,1.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,3,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,2,12.0,6.0,1.3333333333333333
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,2,4.0,2.0,1.0
CloudStack,2,0,1,3,6.0,2.0,1.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,5,10.0,2.0,1.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,5,20.0,4.0,1.0
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,28,830.0000000000001,29.642857142857146,20.750000000000004
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,8,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,6,0.0,0.0,
CloudStack,1,0,1,2,2.0,1.0,0.4
CloudStack,2,0,1,3,3.999999999999999,1.333333333333333,0.33333333333333326
CloudStack,2,0,1,127,15319.999999999998,120.6299212598425,21.04395604395604
CloudStack,2,0,1,8,82.0,10.25,2.5625
CloudStack,1,0,1,9,0.0,0.0,0.0
CloudStack,1,0,1,3,0.0,0.0,0.0
CloudStack,2,0,1,6,55.99999999999999,9.333333333333332,2.8
CloudStack,2,0,1,4,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,24,1289.9999999999998,53.74999999999999,15.731707317073168
CloudStack,2,0,1,11,286.0,26.0,7.72972972972973
CloudStack,1,0,1,4,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,1,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,1,4.0,4.0,1.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,2,4.0,2.0,1.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,3,0.0,0.0,
CloudStack,2,0,1,2,12.0,6.0,2.0
CloudStack,2,0,1,1,2.0,2.0,0.5
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,2.0,1.0,0.5
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,2,4.0,2.0,0.3333333333333333
CloudStack,2,0,1,2,12.0,6.0,2.0
CloudStack,1,0,1,5,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,2,12.0,6.0,1.5
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,3,18.000000000000004,6.000000000000001,1.8000000000000003
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,2.0,1.0,0.5
CloudStack,2,0,1,1,6.0,6.0,0.75
CloudStack,2,0,1,9,12.000000000000002,1.3333333333333335,0.5000000000000001
CloudStack,2,0,1,3,0.0,0.0,0.0
CloudStack,2,0,1,9,24.000000000000004,2.666666666666667,0.6666666666666667
CloudStack,1,0,1,1,0.0,0.0,
CloudStack,2,0,1,3,12.0,4.0,2.0
CloudStack,2,0,1,6,32.0,5.333333333333333,1.6
CloudStack,2,0,1,4,12.0,3.0,0.75
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,1.0,0.5,0.25
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,1,5.0,5.0,0.45454545454545453
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,11,479.0,43.54545454545455,1.8638132295719845
CloudStack,2,0,1,3,12.0,4.0,1.0
CloudStack,2,0,1,4,6.0,1.5,3.0
CloudStack,1,0,1,3,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,4,6.0,1.5,3.0
CloudStack,2,0,1,3,0.0,0.0,0.0
CloudStack,1,0,1,3,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,3,0.0,0.0,0.0
CloudStack,1,0,1,3,0.0,0.0,
CloudStack,2,0,1,14,52.0,3.7142857142857144,13.0
CloudStack,2,0,1,3,8.0,2.666666666666667,0.8
CloudStack,2,0,1,3,2.0,0.6666666666666667,0.5
CloudStack,2,0,1,2,4.0,2.0,0.5
CloudStack,2,0,1,13,142.0,10.923076923076923,3.021276595744681
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,4,8.0,2.0,1.0
CloudStack,2,0,1,3,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,2,2.0,1.0,0.5
CloudStack,2,0,1,13,70.0,5.384615384615385,4.117647058823529
CloudStack,2,0,1,2,2.0,1.0,0.2
CloudStack,2,0,1,11,98.00000000000003,8.909090909090912,3.500000000000001
CloudStack,2,0,1,6,27.999999999999996,4.666666666666666,2.8
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,8,20.0,2.5,1.6666666666666667
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,6,12.0,2.0,1.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,6,40.0,6.666666666666666,0.9523809523809523
CloudStack,1,0,1,6,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,1,2.0,2.0,1.0
CloudStack,2,0,1,4,0.0,0.0,0.0
CloudStack,2,0,1,4,24.0,6.0,3.0
CloudStack,1,0,1,1,0.0,0.0,
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,1,0.0,0.0,
CloudStack,2,0,1,4,28.0,7.0,2.3333333333333335
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,2,10.0,5.0,0.8333333333333334
CloudStack,2,0,1,2,4.0,2.0,1.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,11,168.0,15.272727272727273,4.9411764705882355
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,28,156.00000000000003,5.571428571428572,3.5454545454545463
CloudStack,1,0,1,13,52.0,4.0,1.1818181818181819
CloudStack,2,0,1,7,28.0,4.0,1.2727272727272727
CloudStack,2,0,1,5,20.0,4.0,2.0
CloudStack,2,0,1,11,118.0,10.727272727272727,3.4705882352941178
CloudStack,1,0,1,5,20.0,4.0,1.4285714285714286
CloudStack,2,0,1,11,19.999999999999996,1.818181818181818,1.9999999999999996
CloudStack,2,0,1,6,20.0,3.3333333333333335,5.0
CloudStack,2,0,1,2,2.0,1.0,1.0
CloudStack,1,0,1,4,8.0,2.0,1.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,3,10.000000000000002,3.333333333333334,1.0000000000000002
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,4,32.0,8.0,1.7777777777777777
CloudStack,2,0,1,2,8.0,4.0,0.8
CloudStack,1,0,1,1,2.0,2.0,0.3333333333333333
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,1,4.0,4.0,0.4
CloudStack,1,0,1,1,2.0,2.0,0.3333333333333333
CloudStack,1,0,1,1,2.0,2.0,0.3333333333333333
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,7,35.0,5.0,7.0
CloudStack,2,0,1,9,160.0,17.77777777777778,8.0
CloudStack,2,0,1,4,12.0,3.0,3.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,2,6.0,3.0,0.3333333333333333
CloudStack,2,0,1,13,184.00000000000003,14.153846153846155,5.575757575757577
CloudStack,1,0,1,10,0.0,0.0,0.0
CloudStack,2,0,1,3,3.999999999999999,1.333333333333333,0.28571428571428564
CloudStack,1,0,1,5,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,1,0.0,0.0,
CloudStack,2,0,1,66,3526.0,53.42424242424242,11.08805031446541
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,6,60.0,10.0,2.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,9,116.0,12.88888888888889,3.0526315789473686
CloudStack,2,0,1,7,52.0,7.428571428571429,1.1304347826086956
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,14,322.0,23.0,5.551724137931035
CloudStack,2,0,1,4,16.0,4.0,1.6
CloudStack,1,0,1,17,0.0,0.0,0.0
CloudStack,2,0,1,6,22.0,3.666666666666667,1.5714285714285714
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,5,74.0,14.8,2.8461538461538463
CloudStack,2,0,1,3,40.0,13.333333333333332,3.3333333333333335
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,6,58.00000000000001,9.666666666666668,2.230769230769231
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,3,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,7,12.0,1.7142857142857144,0.75
CloudStack,2,0,1,2,8.0,4.0,0.6666666666666666
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,1,2.0,2.0,0.5
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,5,40.0,8.0,4.0
CloudStack,2,0,1,3,7.0,2.3333333333333335,0.875
CloudStack,2,0,1,2,6.0,3.0,1.0
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,5,26.0,5.2,1.8571428571428572
CloudStack,1,0,1,24,0.0,0.0,0.0
CloudStack,2,0,1,4,10.0,2.5,1.25
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,2,0,1,4,54.0,13.5,2.5714285714285716
CloudStack,2,0,1,2,0.0,0.0,0.0
CloudStack,2,0,1,1,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,0.0
CloudStack,1,0,1,2,0.0,0.0,
CloudStack,2,0,1,32,62.0,1.9375,15.5
CloudStack,2,0,1,5,20.0,4.0,0.625
CloudStack,2,0,1,6,34.0,5.666666666666667,2.4285714285714284
